"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý"
"07.01.2018","06:00","26.928,27","7.993,53","1.611,14","4.766,15","1.884,52","7.168,04","1.467,97","0,00","146,50","823,77","271,57","335,50","254,58","0,00","0,00","205,00"
"07.01.2018","07:00","27.107,82","7.996,19","1.599,05","4.817,37","1.950,27","7.202,78","1.518,15","0,05","146,70","822,63","269,36","337,50","249,77","0,00","0,00","198,00"
"07.01.2018","08:00","27.165,28","7.929,10","1.250,01","4.873,19","2.077,59","7.417,37","1.679,84","1,87","146,10","823,62","273,77","336,50","249,32","0,00","0,00","107,00"
"07.01.2018","09:00","28.236,28","8.692,82","1.642,09","4.913,17","1.985,83","7.233,20","1.836,98","6,64","144,40","820,27","262,75","338,50","248,63","0,00","0,00","111,00"
"07.01.2018","10:00","29.470,56","9.447,53","2.300,32","4.948,43","2.026,06","7.108,28","1.700,99","9,54","168,70","815,80","264,95","333,50","244,46","0,00","0,00","102,00"
"07.01.2018","11:00","29.902,00","9.572,98","2.702,83","4.957,64","2.074,72","7.304,64","1.547,68","11,86","168,30","808,85","179,37","333,50","251,63","0,00","0,00","-12,00"
"07.01.2018","12:00","29.632,44","9.706,89","2.705,08","4.776,47","2.057,93","7.165,50","1.381,71","11,92","171,60","802,94","269,36","337,50","249,54","0,00","0,00","-4,00"
"07.01.2018","13:00","29.612,46","10.125,38","2.443,86","4.821,72","2.030,64","7.038,60","1.304,06","11,26","155,20","798,17","271,57","331,50","246,50","0,00","0,00","34,00"
"07.01.2018","14:00","29.120,43","9.860,82","2.461,82","4.827,35","2.037,55","6.873,40","1.223,57","9,61","143,10","791,34","269,36","346,50","253,01","0,00","0,00","23,00"
"07.01.2018","15:00","29.174,57","10.058,88","2.418,24","4.776,73","2.068,52","6.846,80","1.063,88","6,26","164,20","788,48","267,15","349,50","254,93","0,00","0,00","111,00"
"07.01.2018","16:00","29.837,89","10.322,03","2.822,24","4.782,89","2.071,92","6.894,54","1.037,61","2,40","155,30","790,90","269,37","343,50","250,19","0,00","0,00","95,00"
"07.01.2018","17:00","32.057,98","11.030,51","3.917,15","4.762,15","2.027,29","7.258,58","1.144,73","0,13","155,50","790,11","269,37","340,50","254,96","0,00","0,00","107,00"
"07.01.2018","18:00","34.319,61","11.589,64","4.845,09","4.833,31","2.163,48","7.842,50","1.192,44","0,00","160,30","796,77","267,15","337,50","252,43","0,00","0,00","39,00"
"07.01.2018","19:00","34.563,01","11.684,16","4.705,90","4.857,97","2.321,81","8.292,34","1.003,06","0,00","159,50","801,92","271,57","342,50","246,28","0,00","0,00","-124,00"
"07.01.2018","20:00","34.042,70","12.230,97","4.310,70","4.841,65","2.113,04","7.873,86","982,69","0,00","167,10","809,43","271,57","342,50","247,19","0,00","0,00","-148,00"
"07.01.2018","21:00","33.365,67","11.357,13","4.119,13","4.869,84","2.081,89","8.213,52","1.035,07","0,00","163,90","811,87","271,57","335,50","245,25","0,00","0,00","-139,00"
"07.01.2018","22:00","33.324,82","11.057,08","4.260,47","4.743,07","2.073,44","8.286,36","1.059,92","0,00","165,00","817,55","271,57","339,50","242,86","0,00","0,00","8,00"
"07.01.2018","23:00","32.164,27","10.911,45","3.661,56","4.815,44","2.077,84","7.759,20","1.098,33","0,00","163,60","817,55","269,36","340,50","241,44","0,00","0,00","8,00"
"08.01.2018","00:00","29.917,41","9.033,19","3.423,65","4.860,82","1.924,09","7.666,05","1.124,57","0,00","168,10","819,55","269,36","345,50","247,53","0,00","0,00","35,00"
"08.01.2018","01:00","28.355,43","8.097,36","2.640,74","4.890,27","1.862,46","7.928,70","1.048,31","0,00","165,30","814,36","273,78","333,50","250,65","0,00","0,00","50,00"
"08.01.2018","02:00","27.198,02","7.947,43","2.473,65","4.858,65","1.867,61","7.103,96","966,96","0,00","154,60","817,64","267,15","338,50","248,87","0,00","0,00","153,00"
"08.01.2018","03:00","26.625,40","8.091,15","2.248,58","4.889,66","1.836,05","6.706,36","852,58","0,00","153,90","816,93","269,36","333,50","248,33","0,00","0,00","179,00"
"08.01.2018","04:00","26.597,11","8.226,08","2.146,10","4.845,20","1.826,71","6.723,30","828,95","0,00","151,10","817,83","271,57","346,50","246,77","0,00","0,00","167,00"
"08.01.2018","05:00","26.931,61","8.734,52","1.940,75","4.833,43","1.816,40","6.812,92","823,96","0,00","155,90","817,71","260,53","331,50","241,99","0,00","0,00","162,00"
"08.01.2018","06:00","28.360,00","9.968,96","1.752,45","4.849,69","1.712,89","7.415,86","737,47","0,00","162,90","817,92","211,95","337,50","243,41","0,00","0,00","149,00"
"08.01.2018","07:00","32.481,60","12.519,85","2.490,60","4.922,46","1.752,59","8.268,32","728,68","0,05","160,60","817,34","174,42","339,50","245,19","0,00","0,00","62,00"
"08.01.2018","08:00","36.557,00","14.890,05","4.015,66","4.938,49","2.094,64","8.367,58","681,71","1,95","166,10","819,84","176,63","327,00","241,78","0,00","1,83","-166,26"
"08.01.2018","09:00","39.102,68","16.280,79","5.487,33","4.839,78","2.176,71","8.256,20","671,61","6,53","166,10","804,99","172,21","329,00","246,96","0,00","1,69","-337,22"
"08.01.2018","10:00","39.406,02","16.496,00","5.802,73","4.785,87","2.159,08","8.119,96","678,92","10,29","162,30","799,10","174,42","321,50","242,58","0,00","1,59","-348,32"
"08.01.2018","11:00","39.491,94","16.209,57","6.154,54","4.852,11","2.170,32","8.121,19","583,17","11,97","161,70","795,78","174,42","329,50","238,23","0,00","1,75","-312,31"
"08.01.2018","12:00","37.523,88","15.962,43","4.695,12","4.709,81","2.033,47","8.101,96","655,49","13,00","161,90","778,27","178,84","328,50","242,59","0,00","1,78","-339,28"
"08.01.2018","13:00","37.498,46","15.747,32","4.749,46","4.736,19","2.100,10","8.120,44","711,92","12,73","157,80","749,00","174,42","334,50","244,80","0,00","1,67","-341,89"
"08.01.2018","14:00","37.771,09","15.650,44","5.136,18","4.712,09","2.151,71","8.100,79","689,29","10,69","156,40","759,14","176,63","337,50","244,30","0,00","1,72","-355,79"
"08.01.2018","15:00","37.675,63","15.750,83","4.972,86","4.730,30","2.031,27","8.065,21","739,87","7,44","157,50","762,23","174,42","344,50","246,79","0,00","1,58","-309,17"
"08.01.2018","16:00","38.104,28","16.093,90","5.291,76","4.624,45","1.995,45","8.036,98","638,67","2,69","162,80","768,69","178,84","332,50","243,02","0,00","1,62","-267,09"
"08.01.2018","17:00","39.305,38","16.485,06","6.047,44","4.632,55","1.964,27","8.127,15","581,29","0,14","159,40","793,12","172,21","338,50","241,66","0,00","1,80","-239,21"
"08.01.2018","18:00","39.432,71","16.478,37","5.968,62","4.651,86","2.004,59","8.174,44","763,37","0,00","164,70","799,19","172,21","340,50","248,31","0,00","1,61","-335,06"
"08.01.2018","19:00","38.547,85","15.455,83","5.798,70","4.614,87","2.062,20","8.389,30","805,11","0,00","164,10","805,86","174,42","349,50","248,09","0,00","1,63","-321,76"
"08.01.2018","20:00","37.683,57","15.520,60","5.097,14","4.609,79","1.984,63","8.387,12","688,72","0,00","158,30","805,73","176,63","338,50","247,75","0,00","1,62","-332,96"
"08.01.2018","21:00","36.816,02","14.795,32","4.859,61","4.640,69","1.952,61","8.390,10","652,62","0,00","163,40","806,13","176,63","343,50","247,39","0,00","1,56","-213,54"
"08.01.2018","22:00","36.038,04","13.764,20","4.987,94","4.633,08","1.983,07","8.370,55","709,42","0,00","166,60","817,42","178,84","346,50","245,73","0,00","1,82","-167,13"
"08.01.2018","23:00","34.958,07","13.637,59","4.094,09","4.640,88","1.855,23","8.379,51","626,38","0,00","165,10","820,62","176,63","337,50","241,04","0,00","0,00","-16,50"
"09.01.2018","00:00","32.305,53","12.516,57","2.667,06","4.457,82","1.782,34","8.344,15","635,00","0,00","167,60","820,04","205,33","345,50","240,12","0,00","0,00","124,00"
"09.01.2018","01:00","30.700,52","11.538,23","2.255,00","4.387,18","1.555,59","8.344,49","656,82","0,00","167,00","819,65","216,38","336,50","243,68","0,00","0,00","180,00"
"09.01.2018","02:00","29.608,76","11.394,56","1.661,56","4.405,58","1.453,50","8.093,08","661,91","0,00","164,70","820,96","225,21","337,50","244,20","0,00","0,00","146,00"
"09.01.2018","03:00","28.834,89","10.790,01","2.020,98","4.364,51","1.596,91","7.459,39","696,66","0,00","168,70","819,49","225,20","332,50","238,54","0,00","0,00","122,00"
"09.01.2018","04:00","28.790,59","10.880,80","2.127,63","4.229,16","1.610,67","7.279,51","733,96","0,00","169,00","822,55","223,00","345,50","246,81","0,00","0,00","122,00"
"09.01.2018","05:00","29.046,68","10.864,44","2.347,55","4.201,22","1.612,14","7.404,91","677,68","0,00","165,20","823,54","225,20","331,50","246,30","0,00","0,00","147,00"
"09.01.2018","06:00","30.754,86","12.265,86","1.995,83","4.159,35","1.554,92","8.182,01","672,01","0,00","166,40","825,72","225,20","341,50","249,06","0,00","0,00","117,00"
"09.01.2018","07:00","32.837,77","14.064,18","2.096,61","4.124,19","1.605,49","8.341,52","707,12","0,01","165,80","824,08","227,41","331,50","246,86","0,00","0,00","103,00"
"09.01.2018","08:00","37.375,70","16.210,09","4.164,73","4.161,74","1.735,77","8.366,85","846,55","1,86","168,00","826,65","225,20","327,50","247,15","0,00","1,61","92,00"
"09.01.2018","09:00","39.765,15","16.899,45","5.812,37","4.132,80","1.949,11","8.370,69","823,04","6,16","165,80","815,66","225,20","329,50","247,66","0,00","1,71","-14,00"
"09.01.2018","10:00","39.952,17","16.708,45","6.284,53","4.108,69","2.028,71","8.372,97","832,50","9,09","166,30","809,14","223,00","321,50","243,75","0,00","1,60","-158,06"
"09.01.2018","11:00","40.263,52","16.797,07","6.514,91","4.106,05","1.987,62","8.371,55","856,50","12,38","164,20","802,43","225,19","327,50","240,36","0,00","1,76","-144,00"
"09.01.2018","12:00","38.366,36","16.465,86","4.741,91","4.163,15","1.846,61","8.373,53","1.165,32","12,26","164,50","791,05","225,20","327,50","231,99","0,00","1,60","-144,12"
"09.01.2018","13:00","38.404,39","16.251,39","4.783,30","4.164,24","1.792,50","8.363,51","1.478,06","12,56","162,70","790,95","207,54","322,50","238,35","0,00","1,57","-164,78"
"09.01.2018","14:00","38.805,04","16.268,61","4.950,24","4.192,59","1.835,45","8.361,87","1.728,77","7,96","163,90","788,03","114,81","324,50","243,38","0,00","1,58","-176,65"
"09.01.2018","15:00","38.731,94","16.538,79","4.452,87","4.162,53","1.737,51","8.363,29","2.049,01","7,99","162,70","788,30","81,69","318,50","247,24","0,00","1,62","-180,10"
"09.01.2018","16:00","39.149,40","16.483,42","4.662,94","4.146,66","1.813,56","8.363,61","2.300,62","2,40","162,60","790,75","81,69","327,50","249,93","0,00","1,62","-237,90"
"09.01.2018","17:00","40.089,99","16.091,00","5.664,75","4.144,83","1.896,42","8.357,89","2.626,61","0,09","161,10","795,13","86,11","332,50","253,87","0,00","1,70","-322,01"
"09.01.2018","18:00","40.010,90","15.806,33","5.675,76","4.179,68","1.931,31","8.371,51","2.811,47","0,00","166,00","794,19","81,69","331,50","246,46","0,00","1,53","-386,53"
"09.01.2018","19:00","38.942,98","15.527,47","5.031,02","4.134,20","1.889,15","8.350,25","2.797,34","0,00","162,10","806,16","81,69","316,50","251,05","0,00","1,50","-405,45"
"09.01.2018","20:00","37.938,52","15.133,87","4.694,60","4.144,65","1.872,85","8.349,31","2.529,32","0,00","159,30","807,62","79,48","334,50","251,27","0,00","1,52","-419,77"
"09.01.2018","21:00","36.966,40","15.047,52","3.933,49","4.160,86","1.894,00","8.404,43","2.325,39","0,00","160,00","812,08","81,69","325,50","248,44","0,00","1,74","-428,74"
"09.01.2018","22:00","36.286,78","14.152,93","4.322,65","4.179,44","1.857,33","8.405,63","2.062,25","0,00","160,20","813,07","79,48","341,50","246,80","0,00","0,00","-334,50"
"09.01.2018","23:00","34.994,45","13.652,14","3.771,27","4.257,61","1.738,26","8.410,29","1.810,75","0,00","163,00","817,60","81,69","314,50","251,96","0,00","0,00","-274,62"
"10.01.2018","00:00","32.562,94","12.528,42","2.422,89","4.228,48","1.619,12","8.417,93","1.739,71","0,00","162,20","817,69","83,90","329,50","244,10","0,00","0,00","-31,00"
"10.01.2018","01:00","30.870,75","11.540,84","1.861,28","4.227,27","1.496,69","8.394,28","1.591,33","0,00","162,50","817,28","86,11","331,00","246,17","0,00","0,00","116,00"
"10.01.2018","02:00","29.707,09","10.616,50","2.157,94","4.187,31","1.675,92","7.777,64","1.486,32","0,00","151,40","818,52","81,69","341,50","246,35","0,00","0,00","166,00"
"10.01.2018","03:00","28.904,88","10.529,06","1.862,43","4.252,37","1.683,28","7.415,17","1.408,42","0,00","152,10","803,90","81,69","353,50","241,96","0,00","0,00","121,00"
"10.01.2018","04:00","28.776,53","10.614,90","1.762,86","4.280,93","1.677,59","7.347,49","1.349,73","0,00","151,90","808,28","81,69","358,50","245,66","0,00","0,00","97,00"
"10.01.2018","05:00","28.988,44","10.634,67","1.996,08","4.301,72","1.714,62","7.403,31","1.157,83","0,00","156,60","804,81","81,69","351,50","241,61","0,00","0,00","144,00"
"10.01.2018","06:00","30.353,33","11.925,13","1.696,06","4.357,09","1.607,24","8.118,57","921,42","0,00","163,30","804,47","79,48","344,50","239,07","0,00","0,00","97,00"
"10.01.2018","07:00","32.975,36","14.443,73","1.648,16","4.378,24","1.608,24","8.273,85","782,93","0,03","165,40","805,41","79,48","347,50","246,39","0,00","0,00","196,00"
"10.01.2018","08:00","37.336,20","16.610,55","3.672,09","4.394,12","1.814,30","8.362,39","801,43","1,77","163,70","806,08","83,90","337,00","242,22","0,00","1,71","44,94"
"10.01.2018","09:00","39.577,39","17.104,77","5.707,29","4.390,15","1.969,16","8.317,87","818,13","5,50","167,30","798,06","88,32","324,00","249,65","0,00","1,62","-364,43"
"10.01.2018","10:00","39.968,96","16.931,49","6.211,46","4.402,40","2.015,73","8.319,11","829,20","9,07","166,50","802,08","81,69","337,50","255,58","0,00","1,59","-394,44"
"10.01.2018","11:00","40.221,93","17.177,68","6.138,21","4.417,89","2.134,58","8.334,94","796,42","10,40","166,70","811,12","81,69","332,50","253,55","0,00","1,81","-435,56"
"10.01.2018","12:00","38.346,41","17.018,92","4.503,90","4.428,94","2.029,50","8.374,35","763,42","10,97","166,10","802,80","81,69","331,50","245,12","0,00","1,59","-412,39"
"10.01.2018","13:00","38.520,84","17.182,61","4.545,89","4.405,74","1.959,70","8.393,87","863,91","9,92","164,50","801,82","81,69","339,50","233,13","0,00","1,67","-463,11"
"10.01.2018","14:00","39.088,90","17.080,70","4.966,98","4.458,61","2.004,55","8.418,33","905,92","9,37","161,80","804,49","81,69","333,50","241,39","0,00","1,66","-380,09"
"10.01.2018","15:00","38.975,14","17.393,04","4.653,00","4.442,50","1.896,43","8.377,09","931,65","6,31","162,70","808,49","79,48","334,50","255,77","0,00","1,50","-367,32"
"10.01.2018","16:00","39.474,21","17.446,51","5.089,34","4.435,35","1.917,16","8.320,07","993,80","2,05","159,30","794,28","81,69","339,50","260,56","0,00","1,58","-366,98"
"10.01.2018","17:00","40.245,43","17.711,97","5.785,41","4.381,71","1.891,12","8.340,86","938,60","0,21","159,90","809,09","88,32","331,50","254,19","0,00","1,56","-449,01"
"10.01.2018","18:00","40.134,46","17.445,64","5.793,65","4.437,19","1.931,70","8.315,98","1.039,30","0,00","161,90","812,12","83,90","336,50","251,16","0,00","1,63","-476,21"
"10.01.2018","19:00","38.969,12","17.272,03","4.637,50","4.419,04","1.976,79","8.298,51","1.231,95","0,00","159,10","812,55","79,48","329,50","243,79","0,00","1,62","-492,74"
"10.01.2018","20:00","38.062,50","16.819,11","4.059,16","4.421,54","1.832,42","8.273,79","1.479,21","0,00","161,10","814,76","81,69","335,50","235,42","0,00","1,52","-452,72"
"10.01.2018","21:00","37.236,71","16.492,81","3.430,74","4.416,01","1.821,47","8.261,02","1.645,25","0,00","162,50","813,59","81,69","325,50","239,75","0,00","1,61","-455,23"
"10.01.2018","22:00","36.535,89","15.677,48","3.380,13","4.408,97","1.705,66","8.278,29","1.818,29","0,00","161,60","816,88","81,69","337,50","233,73","0,00","1,76","-366,09"
"10.01.2018","23:00","35.066,66","14.126,49","3.094,82","4.399,90","1.696,37","8.327,53","2.027,87","0,00","161,80","817,28","81,69","343,00","224,91","0,00","0,00","-235,00"
"11.01.2018","00:00","32.705,03","13.117,27","1.565,96","4.396,69","1.561,02","8.223,56","2.191,81","0,00","160,40","821,56","81,69","340,50","231,57","0,00","0,00","13,00"
"11.01.2018","01:00","30.902,09","11.304,76","1.509,05","4.371,82","1.452,23","8.227,68","2.206,42","0,00","161,90","813,77","86,11","341,00","233,35","0,00","0,00","194,00"
"11.01.2018","02:00","29.914,85","10.670,16","1.421,22","4.399,41","1.490,79","7.905,57","2.379,31","0,00","162,60","817,20","81,69","341,50","239,40","0,00","0,00","6,00"
"11.01.2018","03:00","29.042,79","10.434,02","1.329,23","4.383,78","1.441,13","7.406,83","2.393,40","0,00","154,60","819,01","81,69","349,50","237,60","0,00","0,00","12,00"
"11.01.2018","04:00","28.850,82","10.054,01","1.355,69","4.386,83","1.469,81","7.332,49","2.584,30","0,00","154,50","820,68","81,69","348,50","238,32","0,00","0,00","24,00"
"11.01.2018","05:00","29.261,81","10.416,62","1.358,14","4.411,79","1.471,21","7.356,62","2.599,46","0,00","154,30","818,62","81,69","351,50","226,86","0,00","0,00","15,00"
"11.01.2018","06:00","30.422,52","11.360,32","1.571,95","4.470,87","1.375,95","7.290,73","2.657,75","0,00","155,40","818,69","79,48","334,50","233,88","0,00","0,00","73,00"
"11.01.2018","07:00","32.941,20","12.606,41","2.466,89","4.410,08","1.510,58","7.671,31","2.702,34","0,02","157,10","818,30","81,69","337,50","237,98","0,00","0,00","-59,00"
"11.01.2018","08:00","37.346,37","15.797,88","3.016,92","4.457,35","1.573,22","8.265,99","2.628,55","0,76","163,10","809,00","83,90","340,50","238,87","0,00","1,73","-31,40"
"11.01.2018","09:00","40.005,13","16.895,99","4.747,27","4.455,88","1.861,36","8.329,87","2.566,74","2,59","164,30","794,43","88,32","328,00","249,16","0,00","1,47","-480,25"
"11.01.2018","10:00","40.616,27","17.232,45","4.764,52","4.489,78","1.875,04","8.353,73","2.702,52","5,54","160,50","804,34","81,69","325,00","247,67","0,00","0,00","-426,51"
"11.01.2018","11:00","40.952,11","16.884,56","5.114,94","4.524,50","1.933,03","8.350,03","3.007,56","5,89","163,60","803,84","81,69","325,50","247,28","0,00","0,00","-490,31"
"11.01.2018","12:00","39.248,56","16.338,54","3.944,47","4.534,29","1.796,14","8.339,11","3.066,29","6,50","162,60","804,03","79,48","329,50","250,56","0,00","0,00","-402,95"
"11.01.2018","13:00","39.504,26","16.534,41","4.113,93","4.543,42","1.690,55","8.345,87","3.035,81","7,37","163,60","801,06","81,69","331,50","243,09","0,00","0,00","-388,04"
"11.01.2018","14:00","40.037,81","16.667,14","4.591,84","4.642,60","1.674,52","8.351,85","2.857,95","3,79","164,60","799,71","81,69","325,50","248,27","0,00","1,69","-373,34"
"11.01.2018","15:00","39.726,45","16.968,52","4.089,27","4.683,69","1.702,67","8.358,73","2.703,19","1,24","165,80","791,81","79,48","329,50","247,70","0,00","1,76","-396,91"
"11.01.2018","16:00","39.901,84","16.821,72","4.542,92","4.732,80","1.739,71","8.353,59","2.496,89","0,29","162,40","786,41","83,90","329,50","249,85","0,00","1,80","-399,94"
